"Date","Price","Open","High","Low","Vol.","Change %"
"05/05/2008","1,688.31","1,694.37","1,701.46","1,682.14","","-0.36%"
"05/04/2008","1,694.37","1,667.35","1,696.62","1,667.35","","1.62%"
"04/30/2008","1,667.35","1,668.28","1,668.89","1,650.01","","-0.06%"
"04/29/2008","1,668.28","1,675.34","1,680.51","1,668.07","","-0.42%"
"04/28/2008","1,675.34","1,668.86","1,686.93","1,665.51","","0.39%"
"04/25/2008","1,668.86","1,646.75","1,670.14","1,642.64","","1.34%"
"04/24/2008","1,646.75","1,673.59","1,677.13","1,643.71","","-1.60%"
"04/23/2008","1,673.59","1,680.96","1,691.95","1,658.33","","-0.44%"
"04/22/2008","1,680.96","1,686.88","1,695.81","1,677.93","","-0.35%"
"04/21/2008","1,686.88","1,706.63","1,717.72","1,686.12","","-1.16%"
"04/18/2008","1,706.63","1,672.75","1,709.04","1,672.75","","2.03%"
"04/17/2008","1,672.75","1,690.59","1,705.73","1,664.05","","-1.06%"
"04/16/2008","1,690.59","1,661.02","1,692.81","1,658.13","","1.78%"
"04/15/2008","1,661.02","1,638.29","1,661.40","1,638.29","","1.39%"
"04/14/2008","1,638.29","1,649.00","1,649.00","1,625.72","","-0.65%"
"04/11/2008","1,649.00","1,684.56","1,697.39","1,648.42","","-2.11%"
"04/10/2008","1,684.56","1,681.54","1,688.01","1,665.85","","0.18%"
"04/09/2008","1,681.54","1,655.59","1,684.92","1,655.06","","1.57%"
"04/08/2008","1,655.59","1,673.78","1,673.78","1,654.53","","-1.09%"
"04/07/2008","1,673.78","1,635.04","1,677.15","1,635.04","","2.37%"
"04/04/2008","1,635.04","1,631.20","1,642.75","1,623.89","","0.24%"
"04/03/2008","1,631.20","1,652.86","1,666.64","1,631.11","","-1.31%"
"04/02/2008","1,652.86","1,640.75","1,663.08","1,640.35","","0.74%"
"04/01/2008","1,640.75","1,628.43","1,650.60","1,615.82","","0.76%"
"03/31/2008","1,628.43","1,634.45","1,636.23","1,608.23","","0.03%"
"03/28/2008","1,627.87","1,618.61","1,639.51","1,618.61","","0.57%"
"03/27/2008","1,618.61","1,593.73","1,634.24","1,592.48","","1.56%"
"03/26/2008","1,593.73","1,594.02","1,607.05","1,587.41","","-0.02%"
"03/25/2008","1,594.02","1,623.35","1,626.29","1,590.07","","-1.81%"
"03/24/2008","1,623.35","1,576.47","1,623.35","1,568.39","","2.97%"
"03/21/2008","1,576.47","1,569.18","1,589.86","1,569.18","","0.46%"
"03/20/2008","1,569.18","1,602.52","1,602.52","1,550.78","","-2.08%"
"03/19/2008","1,602.52","1,607.84","1,636.35","1,595.91","","-0.33%"
"03/18/2008","1,607.84","1,582.02","1,608.15","1,570.82","","1.63%"
"03/17/2008","1,582.02","1,651.91","1,651.91","1,551.85","","-4.23%"
"03/14/2008","1,651.91","1,647.52","1,690.97","1,644.65","","0.27%"
"03/13/2008","1,647.52","1,655.80","1,677.41","1,644.23","","-1.78%"
"03/12/2008","1,677.41","1,674.47","1,698.40","1,668.51","","0.18%"
"03/11/2008","1,674.47","1,619.30","1,675.02","1,615.19","","3.41%"
"03/07/2008","1,619.30","1,652.01","1,652.01","1,609.30","","-1.98%"
"03/06/2008","1,652.01","1,655.66","1,672.68","1,645.97","","-0.22%"
"03/05/2008","1,655.66","1,636.20","1,655.85","1,626.60","","1.19%"
"03/04/2008","1,636.20","1,643.31","1,672.44","1,623.05","","-0.43%"
"03/03/2008","1,643.31","1,660.42","1,660.42","1,611.14","","-1.03%"
"02/29/2008","1,660.42","1,689.50","1,707.54","1,654.65","","-1.72%"
"02/28/2008","1,689.50","1,710.73","1,712.18","1,687.14","","-1.24%"
"02/27/2008","1,710.73","1,726.03","1,744.88","1,704.46","","-0.89%"
"02/26/2008","1,726.03","1,721.11","1,746.94","1,718.60","","0.29%"
"02/22/2008","1,721.11","1,723.02","1,728.74","1,697.28","","-0.11%"
"02/21/2008","1,723.02","1,683.43","1,732.07","1,683.43","","2.35%"
"02/20/2008","1,683.43","1,706.47","1,706.47","1,670.52","","-1.35%"
"02/19/2008","1,706.47","1,692.38","1,707.07","1,668.41","","0.83%"
"02/18/2008","1,692.38","1,655.31","1,696.24","1,655.31","","2.24%"
"02/15/2008","1,655.31","1,687.90","1,693.53","1,646.70","","-1.93%"
"02/14/2008","1,687.90","1,688.30","1,720.05","1,684.69","","-0.02%"
"02/13/2008","1,688.30","1,665.47","1,695.93","1,635.90","","1.37%"
"02/12/2008","1,665.47","1,605.10","1,666.31","1,605.10","","3.76%"
"02/11/2008","1,605.10","1,568.88","1,617.51","1,561.22","","2.31%"
"02/08/2008","1,568.88","1,581.96","1,610.38","1,553.49","","-0.83%"
"02/07/2008","1,581.96","1,631.10","1,633.74","1,549.62","","-3.01%"
"02/06/2008","1,631.10","1,632.37","1,639.50","1,572.74","","-0.08%"
"02/05/2008","1,632.37","1,677.78","1,710.48","1,625.53","","-2.71%"
"02/04/2008","1,677.78","1,678.27","1,691.59","1,665.03","","2.27%"
"02/01/2008","1,640.49","1,574.33","1,663.24","1,574.33","","4.20%"
"01/31/2008","1,574.33","1,642.63","1,647.51","1,560.19","","-4.16%"
"01/30/2008","1,642.63","1,678.42","1,678.42","1,637.96","","-2.13%"
"01/29/2008","1,678.42","1,635.33","1,679.78","1,635.33","","2.63%"
"01/28/2008","1,635.33","1,705.20","1,705.20","1,627.90","","-4.10%"
"01/25/2008","1,705.20","1,661.99","1,711.53","1,661.99","","2.60%"
"01/24/2008","1,661.99","1,570.90","1,663.60","1,570.90","","5.80%"
"01/23/2008","1,570.90","1,636.79","1,693.86","1,563.34","","-4.03%"
"01/22/2008","1,636.79","1,630.61","1,715.38","1,509.70","","-1.09%"
"01/21/2008","1,654.83","1,788.34","1,788.34","1,645.45","","-7.47%"
"01/18/2008","1,788.34","1,793.07","1,803.06","1,768.23","","-0.95%"
"01/17/2008","1,805.42","1,839.04","1,847.59","1,779.34","","-1.83%"
"01/16/2008","1,839.04","1,921.38","1,921.38","1,818.38","","-4.29%"
"01/15/2008","1,921.38","1,931.14","1,942.36","1,913.93","","-0.51%"
"01/14/2008","1,931.14","1,914.48","1,931.52","1,902.20","","0.87%"
"01/11/2008","1,914.48","1,912.29","1,920.25","1,901.60","","0.11%"
"01/10/2008","1,912.29","1,906.86","1,922.19","1,905.06","","0.28%"
"01/09/2008","1,906.86","1,888.86","1,921.07","1,888.86","","0.95%"
"12/28/2007","1,888.86","1,907.39","1,907.39","1,883.75","","-0.97%"
"12/27/2007","1,907.39","1,904.27","1,917.75","1,896.14","","0.16%"
"12/26/2007","1,904.27","1,918.75","1,919.66","1,901.02","","-0.75%"
"12/25/2007","1,918.75","1,929.31","1,934.84","1,916.17","","-0.55%"
"12/24/2007","1,929.31","1,931.20","1,943.82","1,927.55","","-0.10%"
"12/21/2007","1,931.20","1,926.45","1,939.51","1,917.95","","0.25%"
"12/20/2007","1,926.45","1,899.42","1,927.84","1,899.42","","1.42%"
"12/19/2007","1,899.42","1,908.63","1,920.47","1,884.70","","-0.48%"
"12/18/2007","1,908.63","1,887.61","1,913.40","1,883.53","","1.11%"
"12/17/2007","1,887.61","1,895.25","1,899.01","1,867.98","","-0.40%"
"12/14/2007","1,895.25","1,928.99","1,936.80","1,880.74","","-1.75%"
"12/13/2007","1,928.99","1,969.91","1,969.91","1,921.41","","-2.08%"
"12/12/2007","1,969.91","1,951.38","1,970.46","1,928.34","","0.95%"
"12/11/2007","1,951.38","1,945.53","1,967.73","1,942.05","","0.30%"
"12/10/2007","1,945.53","1,913.38","1,952.23","1,898.71","","1.68%"
"12/07/2007","1,913.38","1,891.16","1,919.31","1,891.16","","1.17%"
"12/06/2007","1,891.16","1,895.39","1,912.55","1,883.15","","-0.22%"
"12/05/2007","1,895.39","1,834.73","1,895.42","1,833.94","","3.31%"
"12/04/2007","1,834.73","1,838.78","1,848.68","1,832.01","","-0.22%"
"12/03/2007","1,838.78","1,850.64","1,857.45","1,836.65","","-0.64%"
"11/30/2007","1,850.64","1,822.59","1,853.10","1,822.59","","1.54%"
"11/29/2007","1,822.59","1,813.09","1,837.58","1,813.09","","0.52%"
"11/28/2007","1,813.09","1,791.89","1,813.58","1,778.31","","1.18%"
"11/27/2007","1,791.89","1,816.85","1,818.58","1,786.96","","-1.37%"
"11/26/2007","1,816.85","1,793.03","1,826.25","1,793.03","","1.33%"
"11/23/2007","1,793.03","1,776.84","1,793.74","1,768.92","","0.91%"
"11/22/2007","1,776.84","1,785.39","1,795.47","1,761.61","","-0.48%"
"11/21/2007","1,785.39","1,816.00","1,816.00","1,778.77","","-1.69%"
"11/20/2007","1,816.00","1,805.84","1,821.69","1,790.70","","0.56%"
"11/19/2007","1,805.84","1,833.28","1,847.91","1,805.44","","-1.50%"
"11/16/2007","1,833.28","1,855.98","1,855.98","1,827.97","","-1.22%"
"11/15/2007","1,855.98","1,878.00","1,878.00","1,854.59","","-1.17%"
"11/14/2007","1,878.00","1,868.63","1,884.20","1,859.51","","0.50%"
"11/13/2007","1,868.62","1,890.00","1,890.01","1,861.74","","-1.13%"
"11/12/2007","1,890.01","1,891.21","1,907.09","1,881.09","","-0.07%"
"11/09/2007","1,891.27","1,917.28","1,933.20","1,888.47","","-1.36%"
"11/08/2007","1,917.29","1,903.54","1,924.62","1,875.55","","0.72%"
"11/07/2007","1,903.55","1,907.63","1,923.96","1,891.81","","-0.21%"
"11/06/2007","1,907.63","1,879.49","1,909.13","1,877.47","","1.50%"
"11/02/2007","1,879.41","1,866.49","1,885.08","1,845.10","","0.69%"
"11/01/2007","1,866.49","1,875.11","1,910.18","1,849.56","","-0.44%"
"10/31/2007","1,874.73","1,855.63","1,877.34","1,847.71","","1.03%"
"10/30/2007","1,855.63","1,872.00","1,872.00","1,845.19","","-0.87%"
"10/29/2007","1,872.00","1,854.47","1,885.10","1,854.47","","0.95%"
"10/26/2007","1,854.47","1,816.90","1,855.01","1,816.90","","2.07%"
"10/25/2007","1,816.90","1,792.04","1,828.11","1,792.04","","1.39%"
"10/24/2007","1,792.05","1,799.36","1,800.92","1,784.51","","-0.41%"
"10/23/2007","1,799.36","1,772.35","1,801.40","1,772.35","","1.52%"
"10/22/2007","1,772.35","1,801.28","1,801.42","1,762.36","","-1.61%"
"10/19/2007","1,801.42","1,799.93","1,815.91","1,794.31","","0.08%"
"10/18/2007","1,799.93","1,827.81","1,833.28","1,792.91","","-1.52%"
"10/17/2007","1,827.74","1,821.52","1,829.66","1,809.06","","0.34%"
"10/16/2007","1,821.53","1,839.38","1,839.45","1,820.70","","-0.97%"
"10/15/2007","1,839.38","1,835.21","1,851.76","1,835.21","","0.23%"
"10/12/2007","1,835.21","1,848.72","1,848.82","1,821.91","","-0.74%"
"10/11/2007","1,848.82","1,817.97","1,849.34","1,817.97","","1.70%"
"10/10/2007","1,817.97","1,828.02","1,839.15","1,815.40","","-0.55%"
"10/09/2007","1,827.99","1,808.30","1,828.43","1,798.66","","1.08%"
"10/08/2007","1,808.42","1,802.47","1,821.21","1,798.69","","0.33%"
"10/05/2007","1,802.45","1,777.82","1,807.26","1,777.80","","1.39%"
"10/04/2007","1,777.82","1,778.64","1,786.12","1,767.29","","-0.05%"
"10/03/2007","1,778.66","1,795.06","1,806.90","1,773.80","","-0.91%"
"10/02/2007","1,795.06","1,733.41","1,796.20","1,733.39","","3.56%"
"10/01/2007","1,733.39","1,759.44","1,759.44","1,724.32","","-1.48%"
"09/28/2007","1,759.44","1,755.50","1,763.33","1,750.47","","0.23%"
"09/27/2007","1,755.48","1,745.65","1,760.45","1,744.91","","0.61%"
"09/26/2007","1,744.91","1,703.72","1,745.12","1,703.72","","2.42%"
"09/25/2007","1,703.72","1,736.38","1,736.38","1,702.50","","-1.88%"
"09/24/2007","1,736.37","1,725.11","1,742.27","1,719.20","","0.65%"
"09/21/2007","1,725.11","1,716.62","1,727.85","1,711.70","","0.50%"
"09/20/2007","1,716.60","1,730.74","1,730.74","1,704.57","","-0.82%"
"09/19/2007","1,730.74","1,669.06","1,731.06","1,669.06","","3.70%"
"09/18/2007","1,669.06","1,648.23","1,672.47","1,646.89","","1.26%"
"09/17/2007","1,648.23","1,660.06","1,660.97","1,638.82","","-0.71%"
"09/14/2007","1,660.08","1,666.49","1,669.13","1,652.66","","-0.38%"
"09/13/2007","1,666.49","1,635.69","1,666.99","1,635.69","","1.88%"
"09/12/2007","1,635.69","1,648.65","1,656.40","1,633.16","","-0.79%"
"09/11/2007","1,648.65","1,641.15","1,651.60","1,641.04","","0.46%"
"09/10/2007","1,641.04","1,638.11","1,645.89","1,630.83","","0.18%"
"09/07/2007","1,638.11","1,673.13","1,673.17","1,633.82","","-2.09%"
"09/06/2007","1,673.14","1,654.06","1,676.54","1,654.00","","1.16%"
"09/05/2007","1,654.00","1,663.24","1,671.30","1,652.99","","-0.55%"
"09/04/2007","1,663.23","1,678.74","1,678.74","1,659.26","","-0.92%"
"09/03/2007","1,678.74","1,677.02","1,686.31","1,669.14","","0.10%"
"08/31/2007","1,677.02","1,641.06","1,681.20","1,641.06","","2.19%"
"08/30/2007","1,641.06","1,640.79","1,663.03","1,639.48","","0.02%"
"08/29/2007","1,640.78","1,642.28","1,642.29","1,617.61","","-0.09%"
"08/28/2007","1,642.29","1,656.32","1,657.06","1,639.76","","-0.85%"
"08/27/2007","1,656.32","1,634.01","1,662.51","1,634.01","","1.37%"
"08/24/2007","1,634.01","1,633.63","1,642.04","1,614.84","","0.00%"
"08/23/2007","1,634.06","1,632.99","1,656.94","1,632.99","","0.07%"
"08/22/2007","1,632.99","1,606.62","1,634.32","1,596.77","","1.64%"
"08/21/2007","1,606.62","1,622.05","1,628.91","1,582.15","","-0.95%"
"08/20/2007","1,621.98","1,637.83","1,646.27","1,621.66","","-0.97%"
"08/17/2007","1,637.81","1,599.39","1,639.80","1,567.40","","2.40%"
"08/16/2007","1,599.39","1,639.64","1,639.68","1,583.50","","-2.46%"
"08/15/2007","1,639.68","1,676.53","1,676.85","1,636.49","","-2.22%"
"08/14/2007","1,676.85","1,680.02","1,684.32","1,666.22","","-0.19%"
"08/13/2007","1,680.03","1,644.14","1,681.68","1,644.13","","2.18%"
"08/10/2007","1,644.13","1,676.32","1,676.36","1,626.17","","-1.92%"
"08/09/2007","1,676.36","1,725.32","1,736.66","1,670.48","","-2.84%"
"08/08/2007","1,725.32","1,692.13","1,725.56","1,692.10","","1.96%"
"08/07/2007","1,692.10","1,689.42","1,710.59","1,687.92","","0.16%"
"08/06/2007","1,689.42","1,715.47","1,715.47","1,680.20","","-1.52%"
"08/03/2007","1,715.47","1,712.37","1,728.94","1,706.22","","0.19%"
"08/02/2007","1,712.20","1,693.14","1,712.88","1,693.14","","1.13%"
"08/01/2007","1,693.14","1,734.41","1,734.42","1,677.77","","-2.38%"
"07/31/2007","1,734.42","1,702.63","1,737.08","1,702.63","","1.87%"
"07/30/2007","1,702.63","1,703.01","1,728.22","1,685.40","","-0.02%"
"07/27/2007","1,703.01","1,724.27","1,724.28","1,677.63","","-1.23%"
"07/26/2007","1,724.28","1,780.66","1,792.04","1,721.06","","-3.16%"
"07/25/2007","1,780.62","1,766.91","1,781.00","1,748.67","","0.78%"
"07/24/2007","1,766.92","1,807.28","1,811.02","1,766.66","","-2.23%"
"07/23/2007","1,807.28","1,791.55","1,812.10","1,775.52","","0.88%"
"07/20/2007","1,791.60","1,799.77","1,817.58","1,783.70","","-0.45%"
"07/19/2007","1,799.74","1,767.64","1,802.82","1,767.63","","1.82%"
"07/18/2007","1,767.64","1,789.63","1,789.88","1,755.86","","-1.24%"
"07/17/2007","1,789.88","1,792.98","1,792.99","1,764.96","","-0.17%"
"07/16/2007","1,792.99","1,791.55","1,798.99","1,777.06","","0.08%"
"07/13/2007","1,791.55","1,787.82","1,807.55","1,785.66","","0.21%"
"07/12/2007","1,787.79","1,737.63","1,789.12","1,737.63","","2.89%"
"07/11/2007","1,737.63","1,723.30","1,744.53","1,709.11","","0.83%"
"07/10/2007","1,723.30","1,753.51","1,753.75","1,721.67","","-1.74%"
"07/09/2007","1,753.75","1,734.63","1,756.05","1,734.63","","1.10%"
"07/06/2007","1,734.63","1,729.26","1,736.07","1,718.97","","0.31%"
"07/05/2007","1,729.26","1,702.20","1,733.78","1,702.04","","1.60%"
"07/04/2007","1,702.04","1,705.55","1,710.50","1,699.50","","-0.20%"
"07/03/2007","1,705.49","1,682.69","1,710.84","1,682.69","","1.35%"
"07/02/2007","1,682.69","1,665.96","1,684.36","1,665.28","","1.00%"
"06/29/2007","1,665.96","1,669.70","1,678.85","1,656.73","","-0.20%"
"06/28/2007","1,669.28","1,654.90","1,677.46","1,654.89","","0.87%"
"06/27/2007","1,654.89","1,672.67","1,672.68","1,649.60","","-1.06%"
"06/26/2007","1,672.68","1,654.93","1,674.16","1,649.51","","1.07%"
"06/25/2007","1,654.93","1,675.60","1,675.65","1,654.83","","-1.24%"
"06/22/2007","1,675.65","1,673.61","1,686.13","1,667.98","","0.12%"
"06/21/2007","1,673.59","1,700.95","1,701.09","1,671.76","","-1.62%"
"06/20/2007","1,701.09","1,670.37","1,703.53","1,670.36","","1.84%"
"06/19/2007","1,670.36","1,682.22","1,692.65","1,665.78","","-0.71%"
"06/18/2007","1,682.22","1,672.29","1,691.01","1,672.29","","0.59%"
"06/15/2007","1,672.29","1,662.71","1,679.30","1,651.00","","0.58%"
"06/14/2007","1,662.71","1,611.57","1,662.71","1,610.83","","3.22%"
"06/13/2007","1,610.83","1,594.03","1,611.73","1,582.71","","1.05%"
"06/09/2007","1,594.10","1,587.66","1,600.00","1,586.02","","0.41%"
"06/08/2007","1,587.66","1,587.93","1,594.41","1,566.32","","-0.02%"
"06/07/2007","1,587.93","1,607.91","1,615.10","1,585.90","","-1.24%"
"06/06/2007","1,607.94","1,615.35","1,628.88","1,596.98","","-0.46%"
"06/05/2007","1,615.31","1,611.81","1,632.14","1,611.81","","0.22%"
"06/04/2007","1,611.81","1,619.89","1,624.54","1,597.73","","-0.50%"
"06/01/2007","1,619.89","1,570.41","1,621.49","1,555.67","","3.16%"
"05/31/2007","1,570.34","1,516.10","1,570.83","1,516.09","","3.58%"
"05/30/2007","1,516.09","1,524.42","1,524.79","1,485.66","","-0.57%"
"05/29/2007","1,524.79","1,560.82","1,574.51","1,518.30","","-2.31%"
"05/28/2007","1,560.83","1,581.51","1,595.63","1,547.43","","-1.31%"
"05/25/2007","1,581.51","1,578.50","1,591.00","1,555.38","","0.19%"
"05/24/2007","1,578.57","1,596.18","1,597.42","1,543.81","","-1.18%"
"05/23/2007","1,597.42","1,645.83","1,645.86","1,595.00","","-2.94%"
"05/22/2007","1,645.86","1,651.34","1,657.95","1,633.98","","-0.33%"
"05/21/2007","1,651.34","1,645.96","1,662.25","1,645.53","","0.34%"
"05/18/2007","1,645.72","1,619.13","1,648.09","1,618.91","","1.66%"
"05/17/2007","1,618.91","1,635.36","1,648.96","1,616.07","","-1.01%"
"05/16/2007","1,635.36","1,605.51","1,635.98","1,603.04","","1.86%"
"05/15/2007","1,605.46","1,632.44","1,632.46","1,600.53","","-1.65%"
"05/14/2007","1,632.46","1,625.85","1,649.71","1,606.33","","0.42%"
"05/11/2007","1,625.69","1,664.89","1,664.89","1,621.04","","-2.35%"
"05/10/2007","1,664.89","1,684.11","1,704.49","1,659.08","","-1.14%"
"05/08/2007","1,684.11","1,697.67","1,702.67","1,681.29","","-0.80%"
"05/07/2007","1,697.67","1,698.33","1,707.23","1,694.36","","-0.04%"
"05/04/2007","1,698.33","1,693.73","1,705.12","1,691.56","","0.27%"
"05/03/2007","1,693.73","1,679.19","1,701.29","1,679.18","","0.87%"
"05/02/2007","1,679.18","1,697.28","1,698.43","1,676.49","","-1.07%"
"04/28/2007","1,697.28","1,678.26","1,697.46","1,678.06","","1.13%"
"04/27/2007","1,678.27","1,726.12","1,729.03","1,668.65","","-2.77%"
"04/26/2007","1,726.12","1,741.46","1,757.63","1,723.60","","-0.88%"
"04/25/2007","1,741.45","1,732.77","1,744.28","1,714.05","","0.50%"
"04/24/2007","1,732.83","1,741.22","1,751.45","1,714.74","","-0.48%"
"04/23/2007","1,741.22","1,743.38","1,758.10","1,738.26","","-0.12%"
"04/20/2007","1,743.34","1,692.32","1,743.97","1,692.05","","3.03%"
"04/19/2007","1,692.05","1,726.17","1,726.26","1,671.57","","-1.98%"
"04/18/2007","1,726.26","1,754.60","1,759.44","1,726.26","","-1.62%"
"04/17/2007","1,754.64","1,777.84","1,777.84","1,742.93","","-1.30%"
"04/16/2007","1,777.84","1,770.25","1,780.54","1,760.51","","0.43%"
"04/13/2007","1,770.23","1,734.19","1,772.78","1,734.17","","2.08%"
"04/12/2007","1,734.17","1,754.91","1,754.93","1,730.15","","-1.18%"
"04/11/2007","1,754.91","1,758.01","1,765.95","1,752.09","","-0.17%"
"04/10/2007","1,757.97","1,752.65","1,761.77","1,734.19","","0.30%"
"04/09/2007","1,752.65","1,727.37","1,758.91","1,727.37","","1.46%"
"04/06/2007","1,727.37","1,718.48","1,727.54","1,718.48","","0.52%"
"04/05/2007","1,718.48","1,702.17","1,720.98","1,702.17","","0.96%"
"04/04/2007","1,702.17","1,700.16","1,715.82","1,700.07","","0.12%"
"04/03/2007","1,700.16","1,695.53","1,705.77","1,685.54","","0.27%"
"04/02/2007","1,695.52","1,698.09","1,698.29","1,679.87","","-0.15%"
"03/30/2007","1,698.08","1,717.82","1,730.36","1,690.49","","-1.15%"
"03/29/2007","1,717.81","1,696.59","1,718.00","1,696.21","","1.25%"
"03/28/2007","1,696.58","1,681.06","1,707.16","1,679.17","","0.92%"
"03/27/2007","1,681.06","1,700.92","1,702.85","1,675.97","","-1.17%"
"03/26/2007","1,701.02","1,701.96","1,713.40","1,697.75","","-0.05%"
"03/23/2007","1,701.93","1,680.09","1,703.58","1,671.60","","1.30%"
"03/22/2007","1,680.09","1,646.08","1,688.90","1,646.07","","2.07%"
"03/21/2007","1,646.07","1,629.52","1,650.58","1,629.09","","1.02%"
"03/20/2007","1,629.52","1,647.68","1,657.21","1,617.24","","-1.10%"
"03/19/2007","1,647.64","1,609.80","1,647.79","1,609.80","","2.35%"
"03/16/2007","1,609.80","1,603.14","1,622.49","1,598.78","","0.41%"
"03/15/2007","1,603.15","1,569.87","1,609.95","1,569.87","","2.12%"
"03/14/2007","1,569.87","1,610.88","1,614.61","1,528.54","","-2.77%"
"03/13/2007","1,614.61","1,608.95","1,630.77","1,596.39","","0.35%"
"03/12/2007","1,608.94","1,609.71","1,635.41","1,599.41","","-0.05%"
"03/09/2007","1,609.71","1,566.39","1,625.68","1,565.39","","2.83%"
"03/07/2007","1,565.39","1,561.95","1,583.64","1,548.88","","0.22%"
"03/06/2007","1,561.93","1,539.00","1,571.17","1,538.98","","1.49%"
"03/05/2007","1,538.98","1,591.23","1,591.32","1,484.69","","-3.29%"
"03/02/2007","1,591.32","1,583.33","1,608.68","1,566.48","","0.51%"
"03/01/2007","1,583.28","1,655.23","1,673.11","1,553.01","","-4.35%"
"02/28/2007","1,655.25","1,682.00","1,682.12","1,608.85","","-1.60%"
"02/27/2007","1,682.12","1,754.74","1,754.75","1,672.74","","-4.14%"
"02/26/2007","1,754.75","1,728.44","1,756.85","1,728.44","","1.52%"
"02/22/2007","1,728.44","1,697.98","1,729.13","1,697.21","","1.84%"
"02/21/2007","1,697.21","1,682.48","1,703.14","1,682.48","","0.88%"
"02/20/2007","1,682.48","1,696.59","1,702.97","1,682.34","","-0.83%"
"02/19/2007","1,696.59","1,694.26","1,713.16","1,694.25","","0.14%"
"02/16/2007","1,694.26","1,690.85","1,698.35","1,676.59","","0.20%"
"02/15/2007","1,690.84","1,690.97","1,707.57","1,685.40","","-0.01%"
"02/14/2007","1,690.97","1,678.88","1,693.91","1,676.80","","0.72%"
"02/13/2007","1,678.88","1,639.61","1,679.03","1,618.92","","2.40%"
"02/12/2007","1,639.61","1,695.21","1,695.24","1,639.47","","-3.28%"
"02/09/2007","1,695.24","1,679.76","1,708.25","1,679.76","","0.92%"
"02/08/2007","1,679.79","1,724.33","1,724.39","1,678.70","","-2.58%"
"02/07/2007","1,724.34","1,730.73","1,738.89","1,714.59","","-0.37%"
"02/06/2007","1,730.73","1,713.63","1,735.82","1,708.00","","1.00%"
"02/05/2007","1,713.63","1,701.26","1,714.15","1,698.68","","0.73%"
"02/02/2007","1,701.26","1,702.85","1,712.21","1,682.19","","-0.09%"
"02/01/2007","1,702.85","1,656.95","1,707.47","1,656.94","","2.77%"
"01/31/2007","1,656.94","1,645.03","1,668.30","1,645.02","","0.72%"
"01/30/2007","1,645.02","1,641.97","1,645.54","1,606.44","","0.19%"
"01/29/2007","1,641.98","1,669.82","1,685.03","1,640.44","","-1.67%"
"01/26/2007","1,669.82","1,681.27","1,681.46","1,664.93","","-0.69%"
"01/25/2007","1,681.46","1,662.30","1,695.50","1,662.28","","1.15%"
"01/24/2007","1,662.28","1,664.18","1,690.32","1,658.48","","-0.11%"
"01/23/2007","1,664.18","1,654.64","1,666.30","1,643.39","","0.58%"
"01/22/2007","1,654.65","1,617.09","1,655.56","1,617.09","","2.32%"
"01/19/2007","1,617.09","1,607.54","1,617.43","1,595.60","","0.59%"
"01/18/2007","1,607.54","1,610.76","1,647.88","1,605.36","","-0.20%"
"01/17/2007","1,610.76","1,641.30","1,655.15","1,597.21","","-1.86%"
"01/16/2007","1,641.31","1,650.83","1,680.41","1,636.15","","-0.58%"
"01/15/2007","1,650.83","1,591.67","1,652.93","1,591.47","","3.73%"
"01/12/2007","1,591.47","1,599.57","1,602.85","1,581.30","","-0.51%"
"01/11/2007","1,599.67","1,569.64","1,608.19","1,556.53","","1.90%"
"01/10/2007","1,569.83","1,571.93","1,580.65","1,528.85","","-0.13%"
"01/09/2007","1,571.93","1,692.14","1,693.47","1,567.69","","-7.18%"
"12/29/2006","1,693.47","1,677.16","1,698.44","1,677.16","","0.97%"
"12/28/2006","1,677.16","1,642.90","1,684.31","1,642.90","","2.08%"
"12/27/2006","1,642.91","1,615.17","1,643.25","1,611.46","","1.71%"
"12/26/2006","1,615.21","1,614.42","1,620.30","1,610.36","","0.05%"
"12/25/2006","1,614.41","1,619.47","1,623.31","1,608.99","","-0.31%"
"12/22/2006","1,619.47","1,629.85","1,635.96","1,617.76","","-0.64%"
"12/21/2006","1,629.82","1,625.16","1,630.07","1,614.60","","0.29%"
"12/20/2006","1,625.16","1,604.24","1,631.03","1,604.19","","1.31%"
"12/19/2006","1,604.19","1,631.47","1,631.50","1,582.79","","-1.67%"
"12/18/2006","1,631.50","1,627.69","1,633.72","1,622.21","","0.23%"
"12/15/2006","1,627.69","1,614.38","1,630.08","1,614.09","","0.84%"
"12/14/2006","1,614.09","1,599.80","1,615.03","1,599.74","","0.90%"
"12/13/2006","1,599.74","1,608.44","1,610.69","1,569.53","","-0.54%"
"12/12/2006","1,608.44","1,611.67","1,623.65","1,605.27","","-0.20%"
"12/11/2006","1,611.67","1,613.27","1,627.15","1,597.37","","-0.10%"
"12/08/2006","1,613.27","1,607.14","1,617.74","1,599.82","","0.38%"
"12/07/2006","1,607.10","1,602.36","1,616.08","1,595.47","","0.29%"
"12/06/2006","1,602.42","1,581.00","1,603.85","1,580.94","","1.36%"
"12/05/2006","1,580.94","1,564.14","1,589.53","1,564.13","","1.07%"
"12/04/2006","1,564.14","1,550.06","1,565.00","1,550.04","","0.91%"
"12/01/2006","1,550.04","1,550.70","1,565.52","1,546.42","","-0.03%"
"11/30/2006","1,550.58","1,546.97","1,558.83","1,545.15","","0.23%"
"11/29/2006","1,546.95","1,521.11","1,547.51","1,521.11","","1.70%"
"11/28/2006","1,521.11","1,518.79","1,521.11","1,505.81","","0.15%"
"11/27/2006","1,518.79","1,518.06","1,529.48","1,516.44","","0.05%"
